Index,0 [0x3][0x10],1 [0x3][0x11],2 [0x6][0xc],3 [0x3][0x12],4 [0x0][0x0],5 [0x0][0x4],6 [0x0][0x8]
741,1,0,150592,0,"'바람의 인장'이나 '대지의 인장' 등, 속성 제작법에 유효한 기술을 사용하면 작업 진행 속도를 개선할 수 있습니다.<br>","",""
742,0,0,0,0,"","",""
743,0,0,0,0,"","",""
744,0,0,0,0,"","",""
745,0,0,0,0,"","",""
746,0,0,0,0,"","",""
747,0,0,0,0,"","",""
748,0,0,0,0,"","",""
749,0,0,0,0,"","",""
750,1,0,150311,0,"기술을 쓰거나 전투불능이 되면 장비의 <color #FFFF66>내구도</color>가 떨어집니다.<br><br>내구도가 0%이 되면 모든 장비 성능이 무효가 됩니다.","",""
751,1,0,150312,0,"장비의 내구도를 확인하려면 주 메뉴에서 <color #FFFF66>내 캐릭터</color>를 열어주세요.<br><br>현재 장비와 내구도를 나타내는 막대가 표시됩니다.","",""
752,1,0,150313,0,"망치로 표시된 <color #FFFF66>수리공</color>을 찾아가면 손상된 장비를 수리할 수 있습니다.<br><br>장비가 완전히 망가지기 전에 틈날 때마다 수리해 주세요.","",""
753,0,0,0,0,"","",""
754,0,0,0,0,"","",""
755,0,0,0,0,"","",""
756,0,0,0,0,"","",""
757,0,0,0,0,"","",""
758,0,0,0,0,"","",""
759,0,0,0,0,"","",""
760,1,0,150321,0,"제작자 클래스는 손상된 장비를 직접 수리할 수 있습니다.<br><br>장비를 수리하려면 먼저 수리할 장비를 선택한 다음, 세부 메뉴에서 <color #FFFF66>수리</color>를 선택하세요.","",""
761,1,0,150322,0,"수리하고자 하는 장비에 따라 수리 가능한 <color #FFFF66>직업</color>과 <color #FFFF66>필요 레벨</color>이 정해져 있습니다.<br><br>또한, 수리를 실행하려면 상점에서 구할 수 있는 <color #FFFF66>암흑물질</color>이 필요합니다.","",""
762,0,0,0,0,"","",""
763,0,0,0,0,"","",""
764,0,0,0,0,"","",""
765,0,0,0,0,"","",""
766,0,0,0,0,"","",""
767,0,0,0,0,"","",""
768,0,0,0,0,"","",""
769,0,0,0,0,"","",""
770,1,0,150601,0,"<color #FFFF66>HQ 아이템</color>을 손에 넣었습니다.<br><br>HQ 아이템은 품질이 좋은 아이템을 뜻하며, 보통 아이템보다 성능이 좋아 더욱 비싼 값에 팔 수도 있습니다.","",""
771,1,0,150602,0,"같은 아이템이라도 HQ 아이템은 일반 아이템과 하나로 겹쳐 정리할 수 없습니다.","",""
772,0,0,0,0,"","",""
773,0,0,0,0,"","",""
774,0,0,0,0,"","",""
775,0,0,0,0,"","",""
776,0,0,0,0,"","",""
777,0,0,0,0,"","",""
778,0,0,0,0,"","",""
779,0,0,0,0,"","",""
780,1,0,150611,0,"<color #FFFF66>고유</color> 아이템을 손에 넣었습니다.<br><br>고유 아이템은 한 종류당 한 개만 소지할 수 있습니다.","",""
781,0,0,0,0,"","",""
782,0,0,0,0,"","",""
783,0,0,0,0,"","",""
784,0,0,0,0,"","",""
785,0,0,0,0,"","",""
786,0,0,0,0,"","",""
787,0,0,0,0,"","",""
788,0,0,0,0,"","",""
789,0,0,0,0,"","",""
790,1,0,150621,0,"장비한 아이템이 전투를 통해 자신에게 <color #FFFF66>귀속</color>되었습니다.","",""
791,1,0,150622,0,"귀속된 아이템은 장터에 팔거나 거래할 수 없습니다.","",""
792,0,0,0,0,"","",""
793,0,0,0,0,"","",""
794,0,0,0,0,"","",""
795,0,0,0,0,"","",""
796,0,0,0,0,"","",""
797,0,0,0,0,"","",""
798,0,0,0,0,"","",""
799,0,0,0,0,"","",""
800,1,0,150471,0,"<color #FFFF66>장터</color>는 플레이어 간에 아이템을 사고파는 시장입니다.<br><br>아이템을 구매할 때는 장터 게시판에서 원하는 아이템을 찾아서 살 수 있지만, 판매할 때는 <color #FFFF66>집사</color>를 고용해야 합니다.","",""
801,1,0,150472,0,"현재 어느 도시에 있든, 모든 도시의 장터에 나온 모든 아이템을 검색하고 구매할 수 있습니다.<br><br>단, 현재 있는 도시가 아닌 다른 도시국가에 출품된 물건을 살 때는 수수료가 부과됩니다.","",""
802,1,0,150473,0,"어느 아이템이 좋은지 잘 모른다면 무리해서 장터를 이용할 필요는 없습니다.<br><br>상인이 파는 아이템으로는 만족할 수 없게 되면 다시 장터에 들러보세요!","",""
803,0,0,0,0,"","",""
804,0,0,0,0,"","",""
805,0,0,0,0,"","",""
806,0,0,0,0,"","",""
807,0,0,0,0,"","",""
808,0,0,0,0,"","",""
809,0,0,0,0,"","",""
810,1,0,150481,0,"장터에서 아이템을 살 때는 우선 원하는 아이템을 검색하세요.<br><br>아이템 이름을 직접 입력하거나, 아이템 종류 혹은 장비 가능한 직업으로 검색할 수 있습니다.","",""
811,1,0,150482,0,"《아이템 이름으로 검색》<br>예를 들어, 아이템 이름이 '멧돼지 뾰족신'이라면 검색 창에 '멧돼지 뾰족신'이라고 입력한 다음 '검색' 버튼을 누르세요.","",""
812,1,0,150483,0,"《아이템 종류나 장비 조건으로 선택》<br>35레벨 궁술사가 장비할 수 있는 '발' 부위 방어구를 찾으려면, 발 방어구 아이콘을 선택한 다음 장비 레벨을 [35]로, 장비 클래스를 '궁술사'로 지정한 뒤 '검색' 버튼을 누르세요.","",""
813,1,0,150484,0,"검색한 조건에 해당하는 아이템 목록이 표시되면 원하는 아이템을 고르세요.<br><br>아이템 이름 옆에 있는 숫자가 1 이상이라면 누군가 해당 아이템을 판매하려고 내놓은 것입니다.","",""
814,0,0,0,0,"","",""
815,0,0,0,0,"","",""
816,0,0,0,0,"","",""
817,0,0,0,0,"","",""
818,0,0,0,0,"","",""
819,0,0,0,0,"","",""
820,1,0,150491,0,"목록에서 아이템을 고르면 장터에 현재 매물로 나온 것 중에 가격이 낮은 것부터 차례로 나열됩니다.","",""
821,1,0,150492,0,"원하는 상품을 고르면 그 자리에서 바로 구입할 수 있지만, 다른 나라 장터에 나온 상품인 경우 수수료가 부과됩니다.","",""
822,0,0,0,0,"","",""
823,0,0,0,0,"","",""
824,0,0,0,0,"","",""
825,0,0,0,0,"","",""
826,0,0,0,0,"","",""
827,0,0,0,0,"","",""
828,0,0,0,0,"","",""
829,0,0,0,0,"","",""
830,1,0,150501,0,"<color #FFFF66>집사</color>는 등록된 장터에서 아이템을 판매할 수 있습니다.<br><br>장터에 내놓은 아이템이 팔리면 판매가의 5%를 세금으로 지불해야 합니다.","",""
831,1,0,150502,0,"장터에서 아이템을 판매하려면 팔고 싶은 아이템을 '출품 목록'에 등록하세요.<br><br>출품 등록 전에 상점 판매 시의 가격이 표시되며, 현재 장터의 시세와 비교해가며 직접 판매가를 정할 수 있습니다.","",""
832,1,0,150503,0,"다른 플레이어에게 줄 수 없는 <color #FFFF66>거래 불가</color>, <color #FFFF66>귀속</color> 아이템은 장터에 <color #FFFF66>판매할 수 없으므로</color>, 유의하시기 바랍니다.","",""
833,0,0,0,0,"","",""
834,0,0,0,0,"","",""
835,0,0,0,0,"","",""
836,0,0,0,0,"","",""
837,0,0,0,0,"","",""
838,0,0,0,0,"","",""
839,0,0,0,0,"","",""
840,1,0,150511,0,"<color #FFFF66>초인종</color>을 울리면 <color #FFFF66>집사</color>를 불러낼 수 있습니다.<br><br>집사는 플레이어 대신 아이템을 맡아 관리해주는 사람입니다.","",""
841,1,0,150512,0,"집사를 고용할 수 있게 되면 그리다니아의 '파넬', 림사 로민사의 '프뤼드위브', 울다하의 '차차비'와 이야기하여 고용 절차를 진행할 수 있습니다.","",""
842,0,0,0,0,"","",""
843,0,0,0,0,"","",""
844,0,0,0,0,"","",""
845,0,0,0,0,"","",""
846,0,0,0,0,"","",""
847,0,0,0,0,"","",""
848,0,0,0,0,"","",""
849,0,0,0,0,"","",""
850,1,0,150521,0,"집사는 플레이어 대신 아이템을 맡아 관리해주는 사람입니다.<br>집사를 통해 아이템을 장터에 판매할 수 있고, 집사 수행을 보내 아이템을 획득할 수도 있습니다.","",""
851,1,0,150522,0,"집사 고용 절차는 파넬(그리다니아), 프뤼드위브(림사 로민사), 차차비(울다하)가 각 도시에 있는 장터에서 진행해줍니다.","",""
852,0,0,0,0,"","",""
853,0,0,0,0,"","",""
854,0,0,0,0,"","",""
855,0,0,0,0,"","",""
856,0,0,0,0,"","",""
857,0,0,0,0,"","",""
858,0,0,0,0,"","",""
859,0,0,0,0,"","",""
860,1,0,150531,0,"집사를 불러내면 자신이 가진 아이템이나 길을 맡기거나 아이템을 장터에 판매할 수 있으며, 집사 수행을 보낼 수도 있습니다.","",""
861,1,0,150532,0,"맡기고 싶은 아이템을 자신의 소지품에서 집사의 소지품으로 옮기면, 집사에게 아이템을 맡길 수 있습니다.","",""
862,0,0,0,0,"","",""
863,0,0,0,0,"","",""
864,0,0,0,0,"","",""
865,0,0,0,0,"","",""
866,0,0,0,0,"","",""
867,0,0,0,0,"","",""
868,0,0,0,0,"","",""
869,0,0,0,0,"","",""
870,1,0,150541,0,"채집 장소 중에는 특수한 성질을 가진 곳이 있습니다.<br><br>이 성질은 플레이어가 특정 조건을 충족했을 때 발휘되며, 획득률, HQ 획득률, 횟수, 개수 등을 올려줍니다.","",""
871,1,0,150542,0,"특수한 성질을 발견하려면 각 채집가 직업의 특성을 익혀야 합니다.<br><br>채집 장소의 특성을 확인하며 채집을 효율적으로 진행해보세요.","",""
872,0,0,0,0,"","",""
873,0,0,0,0,"","",""
874,0,0,0,0,"","",""
875,0,0,0,0,"","",""
876,0,0,0,0,"","",""
877,0,0,0,0,"","",""
878,0,0,0,0,"","",""
879,0,0,0,0,"","",""
880,1,0,150561,0,"장비를 갖춰 <color #FFFF66>감별력</color>이 높아지면 품질이 좋고 비싸게 거래되는 'HQ 아이템'을 획득할 확률이 올라갑니다.<br><br>※ HQ가 존재하지 않는 아이템도 있습니다.","",""
881,1,0,150562,0,"아이템마다 HQ 획득에 필요한 감별력이 정해져 있어, '통찰' 기술을 써서 확인할 수 있습니다.<br><br>아이템의 HQ 획득률은 채집할 때 표시됩니다.","",""
882,1,0,150563,0,"또한, 기술 효과나 채집 장소의 특성이 HQ 획득률에 영향을 미치기도 합니다. 하지만 원래 확률이 0%인 경우에는 획득률이 오르지 않으므로 주의하세요.","",""
883,0,0,0,0,"","",""
884,0,0,0,0,"","",""
885,0,0,0,0,"","",""
886,0,0,0,0,"","",""
887,0,0,0,0,"","",""
888,0,0,0,0,"","",""
889,0,0,0,0,"","",""
890,1,0,150231,0,"원예가는 나무에서 아이템을 채집할 수 있습니다.<br><br>원예가가 벨 수 있는 나무를 <color #FFFF66>성목</color>이라고 합니다.","",""
891,1,0,150232,0,"<color #FFFF66>원예가의 눈</color> 기술을 사용하면, 효과가 지속되는 동안 성목을 찾을 수 있습니다.<br><br>이때는 미니맵 위에도 성목의 위치가 표시됩니다.","",""
892,1,0,150233,0,"성목을 찾으면 다가가서 조사해보세요.<br>아이템을 채집할 수 있습니다.","",""
893,1,0,150232,0,"기술 <color #FFFF66>'원예가의 눈'</color>을<br>사용하면, 그 효과가 지속되는 동안<br>성목을 찾을 수 있습니다.<br><br>이때는 미니맵 위에도 성목의 위치가<br>표시됩니다.","",""
894,1,0,150233,0,"성목을 찾으면 다가가서 조사해보세요.<br>아이템을 채집할 수 있습니다.","",""
895,0,0,0,0,"","",""
896,0,0,0,0,"","",""
897,0,0,0,0,"","",""
898,0,0,0,0,"","",""
899,0,0,0,0,"","",""
900,1,0,150241,0,"광부는 광물을 캘 수 있고, 원예가는 나무를 벨 수 있습니다.<br><br>광맥이나 성목을 조사하여 아이템이 표시되면 그중 원하는 것을 고르세요.","",""
901,1,0,150242,0,"채집에 성공하면 선택한 아이템을 얻습니다.<br><br><color #FFFF66>획득력</color>을 높이면 아이템 획득률이 오릅니다.<br><br>채집가라면 획득력을 염두에 두고 장비를 갖추세요.","",""
902,1,0,150243,0,"채집할 수 있는 아이템 목록은 종류에 따라 표시 위치가 정해져 있습니다.<br><br>예를 들어 나뭇가지는 아이템 목록 중 위에서 3번째에 표시됩니다.<br><br>이 규칙을 잘 알아두면 편리할 것입니다.","",""
903,0,0,0,0,"","",""
904,0,0,0,0,"","",""
905,0,0,0,0,"","",""
906,0,0,0,0,"","",""
907,0,0,0,0,"","",""
908,0,0,0,0,"","",""
909,0,0,0,0,"","",""
910,1,0,150251,0,"광부나 원예가로 어떤 아이템을 채집할 수 있는지 <color #FFFF66>채집수첩</color>에서 확인할 수 있습니다.<br><br>주 메뉴의 <color #FFFF66>수첩</color>에서 채집수첩을 열어보세요.","",""
911,1,0,150252,0,"채집한 적이 있는 아이템에는 체크 표시가 생깁니다.<br><br>새로운 체크 표시가 붙을 때마다 추가 경험치가 주어집니다.","",""
912,1,0,150253,0,"채집수첩을 보면 각 아이템을 어디에서 채집할 수 있는지도 알 수 있습니다.<br><br>채집 지점은 어디에나 있는 것이 아닙니다.<br>채집수첩에서 원하는 아이템이 있는 곳을 찾아보세요!<br>","",""
913,0,0,0,0,"","",""
914,0,0,0,0,"","",""
915,0,0,0,0,"","",""
916,0,0,0,0,"","",""
917,0,0,0,0,"","",""
918,0,0,0,0,"","",""
919,0,0,0,0,"","",""
920,1,0,150261,0,"<color #FFFF66>은신</color> 기술을 사용하면 마물에게 발각되지 않고 안전하게 채집할 수 있습니다.","",""
921,1,0,150262,0,"단, 은신 중에는 이동 속도가 느려진다는 단점이 있습니다.<br><br>주위에 적이 없다면 기술을 해제하는 것도 괜찮습니다.<br><br>은신 효과 중에 다시 한 번 기술을 실행하면 효과가 해제됩니다.","",""
922,1,0,150263,0,"적에게 공격을 받으면 은신을 쓸 수 없습니다.<br><br>또한, 자신과 레벨 차이가 크게 나는 강력한 마물은 은신을 써도 공격해오므로 주의하세요.","",""
923,1,0,150261,0,"<color #FFFF66>은신</color> 기술을 사용하면 마물에게 발각되지 않고 안전하게 나무를 벨 수 있습니다.","",""
924,0,0,0,0,"","",""
925,0,0,0,0,"","",""
926,0,0,0,0,"","",""
927,0,0,0,0,"","",""
928,0,0,0,0,"","",""
929,0,0,0,0,"","",""
930,1,0,150271,0,"원예가는 나무 외에 풀도 벨 수 있습니다.<br><br>풀을 벨 수 있는 장소는 나무와 마찬가지로 <color #FFFF66>원예가의 눈</color>효과가 지속되는 동안에만 발견할 수 있습니다.","",""
931,1,0,150272,0,"풀을 베려면 원예에 필요한 주 도구(손도끼)와 보조 도구(낫)를 함께 장비해야 합니다.<br><br>원예용 보조 도구가 없다면 퀘스트나 상점 등에서 손에 넣으세요.","",""
932,0,0,0,0,"","",""
933,0,0,0,0,"","",""
934,0,0,0,0,"","",""
935,0,0,0,0,"","",""
936,0,0,0,0,"","",""
937,0,0,0,0,"","",""
938,0,0,0,0,"","",""
939,0,0,0,0,"","",""
940,1,0,150461,0,"<color #FFFF66>꼬마 친구</color>를 불러낼 수 있는 기술 습득 아이템을 손에 넣었습니다.<br>이 아이템은 한 번 사용하면 사라지지만, 대신에 꼬마 친구를 불러내는 기술을 익힐 수 있습니다.<br><br>꼬마 친구는 <color #FFFF66>돌려보내거나 접속 종료</color>하지 않는 이상, 항상 곁에 있습니다.","",""
941,1,0,150462,0,"꼬마 친구를 불러내는 기술은 꼬마 친구 메뉴에 추가됩니다.<br><br>습득한 불러내기 기술은 다른 기술과 마찬가지로 단축바에 올려놓고 사용할 수 있습니다.<br><br>기술을 사용해서 꼬마 친구를 불러봅시다.","",""
942,1,0,150463,0,"불러낸 상태에서 불러내는 기술을 다시 실행하면 꼬마 친구를 돌려보낼 수 있습니다.<br><br><color #FF7B1A>※ 한 번 얻은 꼬마 친구는 돌려보낸 후에도 몇 번이고 다시 불러낼 수 있습니다.</color>","",""
943,1,0,150464,0,"꼬마 친구는 <color #FFFF66>한 번에 하나</color>만 데리고 다닐 수 있습니다.<br><br>꼬마 친구에게는 전투 능력이 없으므로 싸움에 휘말리는 일도 없습니다.<br>사랑스러운 길동무와 모험을 함께 하세요!","",""
944,1,0,150465,0,"꼬마 친구를 불러내는 기술은 꼬마 친구 메뉴에 추가됩니다.<br><br>습득한 불러내기 기술은 다른 기술과 마찬가지로 십자 단축바에 올려놓고 사용할 수 있습니다.<br><br>기술을 사용해서 꼬마 친구를 불러봅시다.","",""
945,1,0,150466,0,"불러낸 상태에서 불러내는 기술을 다시 실행하면 꼬마 친구를 돌려보낼 수 있습니다.<br><br><color #FF7B1A>※ 한 번 얻은 꼬마 친구는 돌려보낸 후에도 몇 번이고 다시 불러낼 수 있습니다.</color>","",""
946,0,0,0,0,"","",""
947,0,0,0,0,"","",""
948,0,0,0,0,"","",""
949,0,0,0,0,"","",""
950,1,0,151001,0,"이제 아이템을 <color #FFFF66>염색</color> 할 수 있습니다.<br><br>아이템을 염색하려면 염색 가능한 아이템과 <color #FFFF66>염료</color>가 필요합니다.","",""
951,1,0,151002,0,"장비를 염색하고 싶다면 기술 목록에서 '염색'을 실행하세요.<br><br>염색할 색은 염료 종류에 따라 달라지며, 염료만 있으면 같은 아이템도 몇 번이고 다시 염색할 수 있습니다.","",""
952,1,0,151003,0,"가구를 염색하고 싶다면 소지품의 아이템 세부 메뉴 혹은 하우징 메뉴의 '염색'을 선택하세요.<br><br>아이템을 멋지게 염색해서 나만의 인테리어를 연출해 봅시다!","",""
